"hillary.clinton,bernie.sanders,race,vote,musician,vs";"dem,squad,support,better"; 1.0
"hillary.clinton,bernie.sanders,race,musician,better,vs";"dem,squad,support,vote"; 1.0
"hillary.clinton,bernie.sanders,support,musician,better,vote";"dem,squad,race,vs"; 1.0
"hillary.clinton,bernie.sanders,support,vote,musician,vs";"dem,squad,race,better"; 1.0
"hillary.clinton,bernie.sanders,support,musician,better,vs";"dem,squad,race,vote"; 1.0
"hillary.clinton,bernie.sanders,race,support,musician,vote";"dem,squad,vs,better"; 1.0
"hillary.clinton,bernie.sanders,race,support,musician,better";"dem,squad,vs,vote"; 1.0
"hillary.clinton,bernie.sanders,race,support,musician,vs";"dem,squad,better,vote"; 1.0
"hillary.clinton,bernie.sanders,squad,vote,better,vs";"dem,musician,support,race"; 1.0
"hillary.clinton,bernie.sanders,squad,race,better,vote";"dem,musician,support,vs"; 1.0
"hillary.clinton,bernie.sanders,squad,race,vote,vs";"dem,musician,support,better"; 1.0
"hillary.clinton,bernie.sanders,squad,race,better,vs";"dem,musician,support,vote"; 1.0
"hillary.clinton,bernie.sanders,squad,support,better,vote";"dem,musician,race,vs"; 1.0
"hillary.clinton,bernie.sanders,squad,support,vote,vs";"dem,musician,race,better"; 1.0
"hillary.clinton,bernie.sanders,squad,support,better,vs";"dem,musician,race,vote"; 1.0
"hillary.clinton,bernie.sanders,squad,race,support,vote";"dem,musician,vs,better"; 1.0
"hillary.clinton,bernie.sanders,squad,race,support,better";"dem,musician,vs,vote"; 1.0
"hillary.clinton,bernie.sanders,squad,race,support,vs";"dem,musician,better,vote"; 1.0
"hillary.clinton,bernie.sanders,squad,musician,better,vote";"dem,support,race,vs"; 1.0
"hillary.clinton,bernie.sanders,squad,vote,musician,vs";"dem,support,race,better"; 1.0
"hillary.clinton,bernie.sanders,squad,musician,better,vs";"dem,support,race,vote"; 1.0
"hillary.clinton,bernie.sanders,squad,race,musician,vote";"dem,support,vs,better"; 1.0
"hillary.clinton,bernie.sanders,squad,race,musician,better";"dem,support,vs,vote"; 1.0
"hillary.clinton,bernie.sanders,squad,race,musician,vs";"dem,support,better,vote"; 1.0
"hillary.clinton,bernie.sanders,squad,support,musician,vote";"dem,race,vs,better"; 1.0
"hillary.clinton,bernie.sanders,squad,support,musician,better";"dem,race,vs,vote"; 1.0
"hillary.clinton,bernie.sanders,squad,support,musician,vs";"dem,race,better,vote"; 1.0
"hillary.clinton,bernie.sanders,squad,support,race,musician";"dem,vs,better,vote"; 1.0
"hillary.clinton,dem,support,vote,better,vs";"bernie.sanders,squad,musician,race"; 0.875
"hillary.clinton,dem,vote,musician,better,vs";"bernie.sanders,squad,support,race"; 0.875
"hillary.clinton,dem,support,musician,better,vote";"bernie.sanders,squad,race,vs"; 0.875
"hillary.clinton,dem,support,vote,musician,vs";"bernie.sanders,squad,race,better"; 0.875
"hillary.clinton,dem,support,musician,better,vs";"bernie.sanders,squad,race,vote"; 0.875
"hillary.clinton,dem,squad,vote,better,vs";"bernie.sanders,musician,support,race"; 0.875
"hillary.clinton,dem,squad,support,better,vote";"bernie.sanders,musician,race,vs"; 0.875
"hillary.clinton,dem,squad,support,vote,vs";"bernie.sanders,musician,race,better"; 0.875
