"squad","vs","hillary.clinton","better","support","dem";"bernie.sanders","race","vote","musician"; 0.875
"squad","vs","hillary.clinton","musician","support","dem";"bernie.sanders","race","vote","better"; 0.875
"squad","vs","hillary.clinton","musician","better","dem";"bernie.sanders","race","vote","support"; 0.875
"squad","vs","hillary.clinton","musician","better","support";"bernie.sanders","race","vote","dem"; 1.0
"squad","vs","hillary.clinton","vote","support","dem";"bernie.sanders","race","musician","better"; 0.875
"squad","vs","hillary.clinton","vote","better","dem";"bernie.sanders","race","musician","support"; 0.875
"squad","vs","hillary.clinton","vote","better","support";"bernie.sanders","race","musician","dem"; 1.0
"squad","vs","hillary.clinton","vote","musician","dem";"bernie.sanders","race","better","support"; 0.875
"squad","vs","hillary.clinton","vote","musician","support";"bernie.sanders","race","better","dem"; 1.0
"squad","vs","hillary.clinton","vote","musician","better";"bernie.sanders","race","support","dem"; 1.0
"squad","vs","race","musician","better","support";"bernie.sanders","hillary.clinton","vote","dem"; 1.0
"squad","vs","race","vote","better","support";"bernie.sanders","hillary.clinton","musician","dem"; 1.0
"squad","vs","race","vote","musician","support";"bernie.sanders","hillary.clinton","better","dem"; 1.0
"squad","vs","race","vote","musician","better";"bernie.sanders","hillary.clinton","support","dem"; 1.0
"squad","vs","race","hillary.clinton","better","support";"bernie.sanders","vote","musician","dem"; 1.0
"squad","vs","race","hillary.clinton","musician","support";"bernie.sanders","vote","better","dem"; 1.0
"squad","vs","race","hillary.clinton","musician","better";"bernie.sanders","vote","support","dem"; 1.0
"squad","vs","race","hillary.clinton","vote","support";"bernie.sanders","musician","better","dem"; 1.0
"squad","vs","race","hillary.clinton","vote","better";"bernie.sanders","musician","support","dem"; 1.0
"squad","vs","race","hillary.clinton","vote","musician";"bernie.sanders","better","support","dem"; 1.0
"squad","vs","bernie.sanders","better","support","dem";"race","hillary.clinton","vote","musician"; 0.875
"squad","vs","bernie.sanders","musician","support","dem";"race","hillary.clinton","vote","better"; 0.875
"squad","vs","bernie.sanders","musician","better","dem";"race","hillary.clinton","vote","support"; 0.875
"squad","vs","bernie.sanders","musician","better","support";"race","hillary.clinton","vote","dem"; 1.0
"squad","vs","bernie.sanders","vote","support","dem";"race","hillary.clinton","musician","better"; 0.875
"squad","vs","bernie.sanders","vote","better","dem";"race","hillary.clinton","musician","support"; 0.875
"squad","vs","bernie.sanders","vote","better","support";"race","hillary.clinton","musician","dem"; 1.0
"squad","vs","bernie.sanders","vote","musician","dem";"race","hillary.clinton","better","support"; 0.875
"squad","vs","bernie.sanders","vote","musician","support";"race","hillary.clinton","better","dem"; 1.0
"squad","vs","bernie.sanders","vote","musician","better";"race","hillary.clinton","support","dem"; 1.0
"squad","vs","bernie.sanders","hillary.clinton","support","dem";"race","vote","musician","better"; 0.875
"squad","vs","bernie.sanders","hillary.clinton","better","dem";"race","vote","musician","support"; 0.875
"squad","vs","bernie.sanders","hillary.clinton","better","support";"race","vote","musician","dem"; 1.0
"squad","vs","bernie.sanders","hillary.clinton","musician","dem";"race","vote","better","support"; 0.875
"squad","vs","bernie.sanders","hillary.clinton","musician","support";"race","vote","better","dem"; 1.0
"squad","vs","bernie.sanders","hillary.clinton","musician","better";"race","vote","support","dem"; 1.0
"squad","vs","bernie.sanders","hillary.clinton","vote","dem";"race","musician","better","support"; 0.875
"squad","vs","bernie.sanders","hillary.clinton","vote","support";"race","musician","better","dem"; 1.0
"squad","vs","bernie.sanders","hillary.clinton","vote","better";"race","musician","support","dem"; 1.0
"squad","vs","bernie.sanders","hillary.clinton","vote","musician";"race","better","support","dem"; 1.0
"squad","vs","bernie.sanders","race","better","support";"hillary.clinton","vote","musician","dem"; 1.0
"squad","vs","bernie.sanders","race","musician","support";"hillary.clinton","vote","better","dem"; 1.0
"squad","vs","bernie.sanders","race","musician","better";"hillary.clinton","vote","support","dem"; 1.0
"squad","vs","bernie.sanders","race","vote","support";"hillary.clinton","musician","better","dem"; 1.0
"squad","vs","bernie.sanders","race","vote","better";"hillary.clinton","musician","support","dem"; 1.0
"squad","vs","bernie.sanders","race","vote","musician";"hillary.clinton","better","support","dem"; 1.0
"squad","vs","bernie.sanders","race","hillary.clinton","support";"vote","musician","better","dem"; 1.0
"squad","vs","bernie.sanders","race","hillary.clinton","better";"vote","musician","support","dem"; 1.0
"squad","vs","bernie.sanders","race","hillary.clinton","musician";"vote","better","support","dem"; 1.0
"squad","vs","bernie.sanders","race","hillary.clinton","vote";"musician","better","support","dem"; 1.0
"vote","musician","better","support","dem";"squad","vs","bernie.sanders","race","hillary.clinton"; 0.875
"hillary.clinton","musician","better","support","dem";"squad","vs","bernie.sanders","race","vote"; 0.875
"hillary.clinton","vote","better","support","dem";"squad","vs","bernie.sanders","race","musician"; 0.875
"hillary.clinton","vote","musician","support","dem";"squad","vs","bernie.sanders","race","better"; 0.875
"hillary.clinton","vote","musician","better","dem";"squad","vs","bernie.sanders","race","support"; 0.875
"hillary.clinton","vote","musician","better","support";"squad","vs","bernie.sanders","race","dem"; 1.0
"race","vote","musician","support","better";"squad","vs","bernie.sanders","hillary.clinton","dem"; 1.0
"race","hillary.clinton","musician","support","better";"squad","vs","bernie.sanders","vote","dem"; 1.0
"race","hillary.clinton","vote","support","better";"squad","vs","bernie.sanders","musician","dem"; 1.0
"race","hillary.clinton","vote","musician","support";"squad","vs","bernie.sanders","better","dem"; 1.0
"race","hillary.clinton","vote","musician","better";"squad","vs","bernie.sanders","support","dem"; 1.0
"bernie.sanders","musician","better","support","dem";"squad","vs","race","hillary.clinton","vote"; 0.875
"bernie.sanders","vote","better","support","dem";"squad","vs","race","hillary.clinton","musician"; 0.875
"bernie.sanders","vote","musician","support","dem";"squad","vs","race","hillary.clinton","better"; 0.875
"bernie.sanders","vote","musician","better","dem";"squad","vs","race","hillary.clinton","support"; 0.875
"bernie.sanders","vote","musician","better","support";"squad","vs","race","hillary.clinton","dem"; 1.0
"bernie.sanders","hillary.clinton","better","support","dem";"squad","vs","race","vote","musician"; 0.875
"bernie.sanders","hillary.clinton","musician","support","dem";"squad","vs","race","vote","better"; 0.875
"bernie.sanders","hillary.clinton","musician","better","dem";"squad","vs","race","vote","support"; 0.875
